SKU;NAME;PRICE;PROMOTIONAL_PRICE;STOCK;CATEGORIES;DESCRIPTION
CBI055;Combo Intel I7 8700k  Watercooling;836610.00;597580.00;100;24475258;<p>Especificaciones técnicas del microprocesador:</p><p>Número de procesador: i7-8700K</br>Litografía: 14 nm</br>Núm. de Núcleos: 6</br># de hilos: 12</br>Frecuencia base del procesador: 3.70 GHz</br>Frecuencia máxima de turbo: 4.70 GHz</br>Caché: 12 MB</br>Velocidad de bus: 8 GT / s DMI3</br>TDP: 95 W</br>Tamaño máximo de la memoria (según el tipo de memoria): 64 GB</br>Tipos de memoria: DDR4-2666</br>Número máximo de canales de memoria: 2</br>Memoria ECC Soportada: No</br>Frecuencia base de gráficos: 350 MHz</br>Gráficos Frecuencia Dinámica Máxima: 1.20 GHz</br>Gráficos Video Max Memory: 64 GB</br>Unidades de ejecución: 24</br>OpenGL: 4.5</p><p>Especificaciones Técnicas del cooler:</p><p>Material del bloque Cobre Material del radiador Aluminio Radiador + Dimensiones de la bomba 176 mm (L) x 123.5 mm (W) x 40.5 mm (T) Velocidad 2800 rpm Tensión nominal 12 V El consumo de energía 8.4 vatios ruido <25dBA Tipo de rodamiento Rodamiento de cerámica MTBF (tiempo medio antes del fallo) 80000 hrs. TDP (poder de diseño térmico) 200W Ventilador Velocidad 600-1800 rpm Conector PWM 4-Pin Dimensiones 120 mm x 120 mm x 25 mm Tipo de rodamiento Cojinete hidraulico Voltaje de arranque 9 V Tensión nominal 12 V Corriente nominal 0.16 A (un ventilador) El consumo de energía 1.92 vatios (un ventilador) Presión del aire 0,59 - 1,34 mm-H2O Flujo de aire 29.84-71.65 CFM Nivel de ruido 10.5 - 31.8 dBA MTBF (tiempo medio antes del fallo) 60000 hrs. Enchufe LGA 2066/2011-V3 / 115X / 1366/775 FM1 / FM2 / AM4 / AM3 + / AM3 / AM2 + / AM2</p></p>
PGI121;Pc Gamer Intel I3 7350k Int - B150 - 4gb - 1tb - Mon19;662840.00;473450.00;100;24475258;1 | MICRO INTEL CORE I3 7350 3.90 GHz</br>1 | MOTHER B150/br>1 | MEMORIA 4GB DDR4 2400MHZ</br>1 | DISCO HDD 1TB SATA3 </br>1 | GABINETE KIT 500W + TECLADO + MOUSE </br>1 | MONITOR LED 19  </br>
IMP202;Plotter Designjet Hp T830 36 Mfp;20084881.00;14346343.00;100;24475258;<p>Tamaño de modelo<br />914 mm<br />Funciones<br />Impresión, copia , escaneado<br />Especificaciones de velocidad<br />Tiempo de impresión de dibujo lineal (economode, A1 papel normal)<br />25 seg/página<br />Velocidad de impresión de dibujo lineal (economode, A1 papel normal)<br />82 impresiones en tamaño A1 por hora<br />Velocidad de escaneado lineal<br />Hasta 3,81 cm/segundo (color, 200 dpi), hasta 11,43 cm/segundo (escala de grises, 200 dpi)<br />Especificaciones de memoria<br />Memoria, estándar<br />1 GB<br />Disco duro<br />Ninguno/a<br />Especificaciones técnicas<br />Calidad de impresión (óptima)<br />Color: Optimizada hasta 2400 x 1200 dpi<br />Tecnología de impresión<br />Inyección térmica de tinta HP<br />Número de cartuchos de impresión<br />4 (cian, magenta, amarillo, negro mate)<br />Tipos de tinta<br />A base de colorantes (C, M, Y)<br />a base de pigmentos (mK)<br />Dynamic security<br />Impresora apta para seguridad dinámica. Destinada solo al uso con cartuchos que usen un chip original HP. Los cartuchos que usan un chip de otro fabricante podrían no funcionar y los que funcionen, podrían no hacerlo en el futuro.<br />http://www.hp.com/go/learnaboutsupplies<br />Área no imprimible (hoja cortada)<br />5 x 5 x 5 x 5 mm<br />Ancho de línea mínimo garantizado<br />0,07 mm (ISO/IEC 13660:2001(E))<br />Precisión de la línea<br />±0.1%<br />Densidad óptica máxima (negro)<br />8 L* min/2,10 D<br />(Con papel satinado para fotos de secado instantáneo HP Premium con tintas HP originales.)<br />Resolución de escaneo, óptica<br />Hasta 600ppp<br />Resolución de escaneado mejorada<br />600 dpi<br />Tipo de escáner<br />Alimentador de papel, CIS (sensor de imagen por contacto)<br />Tamaño de escaneo, máximo<br />914 mm x 2,77 m<br />Tamaño de escaneo, mínimo<br />127 x 127 mm<br />Configuración de reducción/ampliación de copias<br />50 a 400%<br />Copias, máximo<br />Hasta 99 copias<br />Profundidad en bits<br />24 bits/8 bits<br />Uso del papel<br />Manejo de impresiones terminadas<br />Alimentación de hojas<br />alimentación por rollo<br />bandeja de entrada<br />bandeja de soportes<br />cortador automático<br />Tipos de medios admitidos<br />Papel bond y recubierto (bond, recubierto, recubierto de gramaje extra, reciclado, plano, blanco brillante), papel técnico (calco natural, vegetal), película (transparente, mate), papel fotográfico (satinado, brillante, semibrillante, de alta calidad, polipropileno), autoadhesivo (adhesivo, polipropileno)<br />Pesos de medios, recomendados<br />de 60 a 280 g/m² (alimentación manual/rollo), de 60 a 220 g/m² (bandeja de entrada)<br />Tamaños de papel estándar (medida de los rollos)<br />Hojas de ancho de 210 a 914 mm, rollos de 279 a 914 mm<br />Tamaños de soportes, personalizado<br />Bandeja de entrada: 210 x 279 mm a 330 x 482 mm<br />alimentación manual: 330 x 482 mm a 914 x 1897 mm<br />rollo: 279 a 914 mm<br />Diámetro externo del rollo<br />100 mm<br />Grosor de medios<br />Hasta 11,8 mil<br />Conectividad<br />Capacidad HP ePrint<br />Sí<br />Ruta de impresión<br />Controladores de impresora para Windows y Mac, Apple AirPrint, complemento del servicio HP Print para Android y HP Print para la aplicación de Chrome en Chrome OS<br />Conectividad, estándar<br />Gigabit Ethernet (1000Base-T)<br />Wi-Fi 802.11b/g/n<br />Wi-Fi Direct<br />Puerto host USB Type-A<br />Lenguajes de impresión<br />TIFF, JPEG, CALS G4, HP-GL/2, HP-RTL y URF<br />Requisitos de operación y alimentación<br />Consumo de energía<br />35 vatios (impresión), 3,5 vatios (suspensión), 0,2 vatios (en espera)<br />Margen de temperaturas operativas<br />5 a 40ºC<br />Intervalo de humedad en funcionamiento<br />De 20 a 80% HR<br />Dimensiones y peso<br />Dimensiones mínimas (anch. x prof. x alt.)<br />1403 x 629 x 1155 mm<br />Peso<br />62,5 kg<br />Qué se incluye<br />Garantía<br />Garantía limitada de un año. Las opciones de garantía y soporte varían según el producto, el país y los requisitos legales locales.<br />Contenido de la caja<br />Impresora multifunción HP DesignJet T830 de 36 pulgadas, cabezal de impresión, cartuchos de tinta, soporte para impresora, eje, guía de referencia rápida, póster de instalación, software de inicio, cable de alime
TEC416;Teclado Hyperx Alloy Fps Rgb Mecanico Gaming Kailh;97356.00;69542.00;100;24475258;<p><b>HyperX Alloy FPS RGB</b></br>El teclado HyperX Alloy FPS RGB™ es un teclado atractivo de alto rendimiento diseñado para que se puedan expresar tanto tus habilidades como tu estilo. Las LED de los interruptores mecánicos amplifican el brillo de la retroiluminación RGB, que puede ser personalizada con el sencillo software HyperX NGenuity, para que tu accionar se destaque en todo su esplendor. El Alloy FPS RGB es de tamaño compacto para espacios limitados, por eso tendrás gran libertad para maniobrar sin tener que renunciar a la sensibilidad de tu mouse. También cuenta con un cómodo puerto de carga USB y un cable trenzado extraíble que es resistente al desgaste y permite una fácil portabilidad. La sólida estructura de acero asegura que tu teclado se mantenga estable cuando estás golpeando frenéticamente las teclas para recargar, saquear a los enemigos caídos o intercambiar armas a toda velocidad. Los resistentes interruptores mecánicos Kailh Silver Speed pueden alcanzar los 70 millones de pulsaciones con una respuesta ultra sensible, para obtener cada segundo extra de ventaja sobre tus enemigos. Una vez que tienes tu teclado listo para usar, puedes guardar hasta 3 personalizaciones en la memoria interna y luego elegir tu propia combinación de luces y ajustes macro sobre la marcha. Nunca te pierdas una pulsación importante con el Modo Juego personalizable de Alloy FPS RGB, con 100% Anti-ghosting, y N-key rollover.</br>-Teclas RGB con retroiluminación y efectos radiantes de iluminación</br>-Personalización avanzada con el software HyperX NGenuity</br>-Diseño compacto y ultra portátil, con cable extraíble</br>-Estructura resistente de acero sólido</br>-Interruptores mecánicos Kailh Silver Speed</br>-Memoria interna para 3 perfiles</br>-Cómodo puerto de carga USB</br>-Modo Juego, 100% Anti-ghosting y N-Key Rollover</p><p><b>Especificaciones</b></br><b>Teclado</b></br>Teclado mecánico: Kailh</br>Tipo: Mecánico</br>RGB: con retroiluminación (16.777.216 de colores)</br>Efectos de iluminación: RGB por tecla2 y 5 niveles de brillo.</br>Memoria interna: 3 profiles</br>Tipo de conexión: USB 2.0 (2 conectores USB)</br>USB 2.0 Pass-through: Sí (sólo para carga de teléfonos móviles)</br>Velocidad de polling: 1000Hz</br>Anti-ghosting: 100% anti-ghosting</br>Key Rollover: Modos en tecla N</br>Botones de control multimedia: Sí</br>Modo juego: Sí</br>Compatibilidad con sistema operativo: Windows® 10, 8.1, 8, 7</p><p><b>Interruptores mecánicos</b></p><p>Kailh Silver Speed: Kailh Silver Speed</br>Lineal, fuerza de actuación de 40cN</p><p><b>Cable</b></br>Tipo de cable: Extraíble, trenzado</br>Longitud: 1,8m</p><p><b>Dimensiones</b></br>Ancho: 442,26mm</br>Ancho: 129,81mm</br>Altura: 35,59mm</br>Peso (con teclado y cable): 1100g</p></p>
VGA1589;Placa de Video Geforce Quadro P2000 5gb Pny;182789.00;130561.00;100;24475258;<p>Memoria de GPU 5 GB GDDR5<br /></br>Interfaz de Memoria 160-bit<br /></br>Ancho de Banda de Memoria Hasta140 GB/s<br /></br>Núcleos NVIDIA CUDA® 1024<br /></br>Interfaz del sistema PCI Express 3.0 x16<br /></br>Consumo de Energía Máximo 75 W<br /></br>Solución térmica Activa<br /></br>Factor de Forma 4,4 H x 7,9" L, Sola<br /></br>Ranura<br /></br>Conectores de Pantalla 4x DP 1.4<br /></br>Cantidad Máxima de Pantallas<br /></br>Simultáneas<br /></br>4 directas, 4 DP 1.4<br /></br>Multi-Stream<br /></br>Resolución de la Pantalla 4x 4096x2160 @ 120Hz<br /></br>4x 5120x2880 @ 60Hz<br /></br>Interfaces de programación de aplicaciones (API) gráficas: Shader Model 5.1, OpenGL 4.53, DirectX 12.04, Vulkan 1.03<br /></br>Interfaces de programación de aplicaciones (API) de cómputos: CUDA, DirectCompute,OpenCL<br /></p></p>"
PGI122;Pc Intel I5 7400 - 4gb Ddr4 - Hdd 1tb;446590.00;318990.00;100;24475258;1 | MICRO INTEL CORE I5 7400 3.00 GHz</br>1 | MEMORIA 4GB DDR4 2400 </br>1 | MOTHER H110 </br>1 | GABINETE KIT 500W + TECLADO + MOUSE + PARLANTES</br>1 | DISCO HDD 1TB SATA3  WD BLUE</br>
PGI123;Pc Intel I5 7400 - 4gb Ddr4 - Hdd 1tb - 1050 2gb;705700.00;504070.00;100;24475258;1 | VIDEO GEFORCE GTX 1050 2GB  </br>1 | MICRO INTEL CORE I5 7400 3.00 GHz</br>1 | MOTHER H110M</br>1 | MEMORIA 4GB DDR4 2400MHZ</br>1 | GABINETE KIT 500W + TECLADO + MOUSE + PARLANTES</br>1 | DISCO HDD 1TB SATA3  WD BLUE</br>
PGI124;Pc Intel I5 7400 - 8gb - 1tb - Gtx 1050ti 4gb;463530.00;331090.00;100;24475258;1 | MICRO INTEL CORE I5 7400 3.00 GHz</br>1 | MOTHER H110M</br>1 | MEMORIA 8GB DDR4 2400MHZ</br>1 | DISCO HDD 1TB SATA3  WD BLUE</br>1 | GABINETE KIT 500W + TECLADO + MOUSE + PARLANTES</br>1 | PLACA DE VIDEO NVIDIA GEFORCE GTX 1050TI 4GB </br>
PGI125;Pc Intel I5 7400 - 8gb - 1tb - Gtx 1050ti 4gb  600w Real;914570.00;653260.00;100;24475258;1 | MICRO INTEL CORE I5 7400 3.00 GHz</br>1 | MEMORIA 8GB DDR4 2400</br>1 | MOTHER H110M</br>1 | DISCO HDD 1TB SATA3  WD BLUE</br>1 | GABINETE GAMER</br>1 | FUENTE 550W 80+ REALES </br>
GAM058;Palanca Cambios Logitech G29 G920 Driving Force Shifter 941-;135771.00;96977.00;100;24475258;<p><b>ESPECIFICACIONES TÉCNICAS</b></br>Diseñado para trabajar con G29 y G920 Driving Force Racing Wheels</br>Seis velocidades con marcha atrás pushdown</br>Componentes de acero y cuero para mayor comodidad y durabilidad</br>Se monta de forma segura en una plataforma de carreras</p><p><b>ESPECIFICACIONES FÍSICAS</b></br>Altura: 8.13 in (206.5 mm)</br>Ancho: 6.94 in (176.4 mm)</br>Profundidad 5.76 in (146.4 mm)</br>Peso sin cable: 1.59 lb (0.72 kg)</br>Peso con cable: 1.66 lb (0.76 kg)</p><p><b>REQUISITOS</b></br>Rueda de carreras Logitech G29 o G920 Driving Force</br>Juegos compatibles con Logitech Driving Force Shifter</br>PlayStation®4, Xbox One TM , Windows® 8.1, Windows 8 o Windows 7</p><p><b>NÚMERO DE PARTE</b></br>Negro: 941-000119</p><p><b>INFORMACIÓN DE GARANTÍA</b></br>2 años de garantía</p></p>
ACC420;Mochila Targus Ultralight 16 Fullh4rd;6908.00;5312.00;100;24475258;<p>El modelo de Targus Ultralight es una mochila delgada y ligera, que puede cargar una notebook con pantalla de hasta 16 pulgadas. Tiene un diseño delgado que es ideal para aquellos que buscan una mochila de excelentes prestaciones con un precio accesible. Cuenta con un bolsillo lateral, con un compartimiento acolchado para guardar la notebook y un cómodo bolsillo frontal para accesorios.</p><p>Producto: Mochila para Notebook Targus</br>-Marca: Targus</br>-Modelo:TSB51US-50</br>-Color: Negro</br>-Capacidad: Notebooks hasta 16p</br>-Múltiples compartimientos: Si</br>-Material: Poliester</p></p>
COO276;Watercooler Cooler Master Ml240l Rgb Masterliquid;22591.00;17375.00;100;24475258;<p>Specifications</br>Product Name MasterLiquid ML240L RGB</br>Model MLW-D24M-A20PC-R1</br>CPU Socket Compatibility Intel® LGA 2066 / 2011-v3 / 2011 / 1151 / 1150 / 1155 / 1156 / 1366 / 775 socket</p><p>AMD® AM4 / AM3+ / AM3 / AM2+ / AM2 / FM2+ / FM2 / FM1 socket</br>Radiator Material Aluminum</br>Dimensions 277 x 119.6 x 27mm (10.9 x 4.7 x 1.1)</br>Fan Dimensions 120 x 120 x 25 mm (4.7 x 4.7 x 1")</br>Speed 650 ~ 2000 RPM (PWM) ± 10%</br>Air Flow 66.7 CFM (Max)</br>Air Pressure 2.34 mmH2O (Max)</br>MTTF 160,000 hours</br>Noise Level 6 ~ 30 dBA</br>Connector 4-Pin (PWM)</br>Rated Voltage 12 VDC</br>Pump Dimensions 80.3 x 76 x 42.2 mm (3.2 x 3.0 x 1.7")</br>MTTF 70,000 hours</br>Noise Level </br>Connector 3-Pin</br>Rated Voltage 12 VDC</p></p>"
IMP204;Escaner Kodak I940 Scanmate 20ppm Bn-color 600;509700.00;364070.00;100;24475258;<p>El escáner Kodak SCANMATE i940 para Windows presenta una resolución de 600 ppp y una velocidad de escaneo de hasta 20 ppm (a 200 ppp). El ADF dúplex incorporado de 20 hojas le permite escanear documentos de dos caras de varias páginas en un solo paso. La funcionalidad Smart Touch de Kodak reemplaza los complicados trabajos de escaneo de varios pasos con botones programables de 1 toque. Cree archivos adjuntos de correo electrónico, archivos de imágenes, así como archivos PDF con capacidad de búsqueda y escanee a servicios en la nube como SharePoint, Evernote y gDocScan. La capacidad alimentada por USB del escáner le permite escanear en cualquier lugar, incluso si no hay una salida disponible.</p><p>Smart Touch automatiza las operaciones de escaneo y organización que se ejecutan comúnmente, como escanear a correo electrónico, escanear a una carpeta local o en línea específica, escanear a un servicio en la nube o escanear a una impresora local o de red<br />Tamaño compacto<br />Escaneo dúplex automático a través de ADF de 20 páginas<br />Pesa menos de 3.0 libras<br />Alimente el escáner desde su computadora y escanee incluso cuando no haya salida disponible<br />Compatible con la mayoría de los programas de escaneo<br />La imagen del documento Perfect Page optimiza el color y el texto del escaneo<br />El ADF de 20 hojas maneja documentos, tarjetas de presentación, tarjetas de identificación y tarjetas impresas en relieve<br />Editar y sincronizar la información de la tarjeta de visita con las aplicaciones de contacto.<br />Administre su escáner desde otras computadoras en su red a través del software de administración de activos Kodak</p>
IMP205;Escaner Kodak I1190wn Wifi 40ppm Bn-color 600dpi;160392.00;114564.00;100;24475258;<p>ESPECIFICACIONES<br />Configuración de red</p><p>El escáner emplea páginas web y una API RESTful para configurar la conectividad y generar páginas EasySetup. EasySetup: permite configurar el escáner con una red inalámbrica o Ethernet mediante la digitalización de un documento que contiene un código QR cifrado. La aplicación de configuración del host configura el ordenador host para su uso con el escáner.</p><p>Conectividad</p><p>USB 2.0 (High Speed), compatible con USB 3.0, conexión inalámbrica 802.11b/g/n, Ethernet 10/100 Base T</p><p>Modos de conectividad</p><p>Solo USB, solo infraestructura inalámbrica, solo conexión inalámbrica ad hoc, solo Ethernet, conexión inalámbrica ad hoc y USB, conexión inalámbrica ad hoc y Ethernet</p><p>Modos de conexión inalámbrica</p><p>Modo de infraestructura inalámbrica, modo de conexión inalámbrica ad hoc (cuando el escáner se utiliza como un punto de acceso virtual)</p><p>Características de seguridad inalámbrica</p><p>WEP (64/128 bits), WPA-PSK (TKIP/AES), WPA2-PSK (TKIP/AES), HTTPS para API RESTful API o abierta</p><p>Integración</p><p>Estándar: los controladores TWAIN e ISIS permiten la digitalización en red como dispositivo compartido<br />API web: se integra fácilmente con aplicaciones web HTTP sin necesidad de controladores host, compatible con HTTP y HTTPS (clave privada)</p><p>Aplicación móvil ScanMate+</p><p>Disponible para las versiones más recientes de dispositivos iOS y ANDROID</p><p>Plataformas informáticas</p><p>PC/Tabletas/Dispositivos móviles (iOS y ANDROID)</p><p>Smart Touch</p><p>Digitalizar a carpeta, Digitalizar a correo electrónico, Digitalizar a impresora, Digitalizar a dispositivo móvil, Digitalizar a WORD, Digitalizar a EXCEL, Digitalizar a carpeta de imágenes, Digitalizar a aplicaciones, Digitalizar a FTP, Digitalizar a la nube (Dropbox, Evernote, Google Docs, Salesforce, SugerSync, SharePoint, OneDrive, OneNote, Box), Digitalizar a carpeta web (WebDAV)</p><p>Software incluido</p><p>Software incluido con WINDOWS: controladores TWAIN, ISIS y WIA, Smart Touch</p><p>Opciones de software</p><p>La cartera de productos KODAK Info Input ofrece soluciones de captura basadas en la web más rápidas, inteligentes, productivas y seguras. Totalmente compatible con KODAK Capture Pro Software.</p><p>Mejora y corrección de imágenes automatizada</p><p>Digitalización de Perfect Page, recorte fijo, recorte relativo, orientación automática multilingüe, rotación ortogonal, adición de borde, eliminación de borde, relleno inteligente de bordes de imagen, suavizado de colores de fondo, brillo/contraste automático, balance de color automático, relleno de huecos circulares/rectangulares, nitidez, filtro de líneas, ajuste de mejora del color, gestión de mejora del color, detección automática del color, eliminación de páginas en blanco según el contenido o el tamaño del archivo, umbral fijo, iThresholding, supresión de ruido de píxel aislado, supresión de ruido de color mayoritario, eliminación de medios tonos, omisión electrónica del color (R, G o B), omisión del color (1) principal, omisión múltiple del color (hasta cinco), dual stream, compresión (grupo 4, JPEG), fusión de imágenes </p><p>Lectura de códigos de barras</p><p>Uno por página: intercalado 2 de 5, código 3 de 9, código 128, Codabar, UPC-A, UPC-E, EAN-13, EAN-8, PDF417</p><p>Formato de archivos de salida</p><p>TIFF de una o varias páginas, JPEG, RTF, BMP, PDF, PDF con capacidad de búsqueda y PNG</p><p>Velocidades de producción*<br />(vertical, carta/A4, blanco y negro/escala de grises/color)</p><p>Hasta 40 ppm a 200 dpi y 300 dpi/40 ppm simple, 80 ipm dúplex</p><p>Volumen diario recomendado</p><p>Hasta 5000 páginas al día</p><p>Configuración recomendada del PC</p><p>INTEL ATOM D525/D2550 a 1,8 GHz, RAM de 2 GB</p><p>Tamaño máximo del documento</p><p>215 x 355,6 mm (8,5 x 14 pulg.), modo para documentos largos: hasta 3 m (76,2 pulg.)</p><p>Tamaño mínimo del documento</p><p>63,5 x 65,0 mm (2,5 x 2,56 pulg.), anchura mínima: 50,8 mm (2,0 pulg.) cuando se centra mediante guías visuales</p><p>Grosor y peso del papel</p><p>Papel de 34 a 413 g/m2 (de 9 a 110 lb)</p><p>Alimentador</p><p>Hasta 75 hojas de papel de 80 g/m2 (20 lb), compat
